Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres)
83084,2021,8,29,0.4,-1.9,0.6
83084,2021,8,30,0.2,-1.6,3.2
83084,2021,8,31,5.2,-1.6,
83084,2021,9,1,9.1,0.1,0
83084,2021,9,2,9.2,5.1,0
83084,2021,9,3,7.4,6.7,6.4
83084,2021,9,4,4.1,3,58.8
83084,2021,9,5,-0.5,-2,10.8
83084,2021,9,6,3.2,-4.3,8.4
83084,2021,9,7,5.6,-2.3,2
83084,2021,9,8,7.2,0.5,0.2
83084,2021,9,9,4.6,-0.3,0.4
83084,2021,9,10,7.2,1.3,0.6
83084,2021,9,11,8.9,2.4,0
83084,2021,9,12,-0.4,-0.7,0
83084,2021,9,13,0.5,-4.7,1.8
83084,2021,9,14,3.5,-6,6.8
83084,2021,9,15,4.4,-3.1,0.6
83084,2021,9,16,5.4,-0.9,0.4
83084,2021,9,17,5.5,-0.5,0.2
83084,2021,9,18,2,1.1,62
83084,2021,9,19,1.4,-2,0.8
83084,2021,9,20,-0.5,-2,23.2
83084,2021,9,21,2,-6.6,3.4
83084,2021,9,22,7.5,-3.6,1.2
83084,2021,9,23,4.2,1.7,0
83084,2021,9,24,5.9,1.9,0.8
83084,2021,9,25,3.6,-4.2,2.6
83084,2021,9,26,6.5,-6.6,0.2
83084,2021,9,27,5.7,-2.6,0
83084,2021,9,28,8.9,1,0
83084,2021,9,29,6.1,3.7,9
83084,2021,9,30,4.6,3.9,15
83084,2021,10,1,6.1,2.7,33.6
83084,2021,10,2,7.8,1.8,1.4
83084,2021,10,3,7.4,3.4,11.2
83084,2021,10,4,2.6,2.1,14.2
83084,2021,10,5,0.4,-2.4,5
83084,2021,10,6,5,-2.3,9.2
83084,2021,10,7,9,0.4,0
83084,2021,10,8,8.9,0.7,0.2
83084,2021,10,9,9.9,1.8,0.2
83084,2021,10,10,5.7,4.1,5
83084,2021,10,11,2.9,-5.2,6.6
83084,2021,10,12,7.3,-3.7,6.2
83084,2021,10,13,5.6,-0.4,0
83084,2021,10,14,7.1,0.5,12
83084,2021,10,15,2.9,-0.4,1.8
83084,2021,10,16,4.5,-0.8,11.2
83084,2021,10,17,7.8,-1.9,11
83084,2021,10,18,5,1.4,0
83084,2021,10,19,4.2,-2.1,4.6
83084,2021,10,20,9.2,-1.9,8.4
83084,2021,10,21,12.4,2.4,0
83084,2021,10,22,14.5,6.2,0.2
83084,2021,10,23,9.3,7.2,1.6
83084,2021,10,24,9.1,-2.2,5.8
83084,2021,10,25,6,-6,0.4
83084,2021,10,26,11.9,-1.4,0.2
83084,2021,10,27,14.2,3.6,0.2
83084,2021,10,28,15.1,8,0
83084,2021,10,29,2.3,1.6,4.8
83084,2021,10,30,4.8,-5.8,5.8
83084,2021,10,31,11,-2.6,0
83084,2021,11,1,13.5,3.9,0
83084,2021,11,2,14.7,5.2,0
83084,2021,11,3,11.4,8,0
83084,2021,11,4,9.4,7.7,31
83084,2021,11,5,11.3,6.3,5
83084,2021,11,6,10.1,7.6,4.4
83084,2021,11,7,13.2,7.1,17.8
83084,2021,11,8,11.4,5.9,20.4
83084,2021,11,9,10.5,2.9,0.4
83084,2021,11,10,9.9,4.7,0.2
83084,2021,11,11,10.7,-1.8,0.2
83084,2021,11,12,6.8,2.4,31
83084,2021,11,13,4.7,0.7,30.8
83084,2021,11,14,-1.1,-3.4,1.6
83084,2021,11,15,-0.9,-4,0
83084,2021,11,16,5.9,-4.6,2.6
83084,2021,11,17,9.9,-1.5,8
83084,2021,11,18,10.1,3.3,0
83084,2021,11,19,11.1,5.5,0.6
83084,2021,11,20,8.4,3.6,1.4
83084,2021,11,21,10.8,1.5,7.6
83084,2021,11,22,15.6,2.3,0
83084,2021,11,23,13.2,6.2,0.2
83084,2021,11,24,12.2,8.7,25.8
83084,2021,11,25,12.9,8.9,0
83084,2021,11,26,5.3,4.2,35.2
83084,2021,11,27,9.7,-0.9,11.4
83084,2021,11,28,13.9,-1.6,0.2
83084,2021,11,29,14.4,5.4,0.4
83084,2021,11,30,16.6,7,0.8
83084,2021,12,1,18.4,9,0
83084,2021,12,2,,,
83084,2021,12,3,,,
83084,2021,12,4,,,
83084,2021,12,5,,,
83084,2021,12,6,,,
83084,2021,12,7,,,
83084,2021,12,8,,,
83084,2021,12,9,,,
83084,2021,12,10,,,
83084,2021,12,11,,,
83084,2021,12,12,,,
83084,2021,12,13,,,
83084,2021,12,14,18.3,11.6,
83084,2021,12,15,15.8,12.3,0.2
83084,2021,12,16,14.3,3.2,1.4
83084,2021,12,17,16.7,5.3,0
83084,2021,12,18,20.2,11.3,0
83084,2021,12,19,,11.6,9.8
83084,2021,12,20,,,
83084,2021,12,21,,,
83084,2021,12,22,,,
83084,2021,12,23,17.5,9.6,
83084,2021,12,24,18.1,7.5,0.4
83084,2021,12,25,18.9,10.7,0
83084,2021,12,26,16.5,10.8,0
83084,2021,12,27,10.9,-0.1,0
83084,2021,12,28,14.2,1.3,0.4
83084,2021,12,29,17,6.3,0.2
83084,2021,12,30,19.1,9.6,0
83084,2021,12,31,20.6,12.9,0
83084,2022,1,1,,13.8,
83084,2022,1,2,,,
83084,2022,1,3,,,
83084,2022,1,4,,,
83084,2022,1,5,,,
83084,2022,1,6,,,
83084,2022,1,7,,,
83084,2022,1,8,,,
83084,2022,1,9,,,
83084,2022,1,10,,,
83084,2022,1,11,,,
83084,2022,1,12,,,
83084,2022,1,13,,,
83084,2022,1,14,,,
83084,2022,1,15,,,
83084,2022,1,16,,,
83084,2022,1,17,,,
83084,2022,1,18,,,
83084,2022,1,19,10.8,5.1,
83084,2022,1,20,16,3.4,0.6
83084,2022,1,21,19.5,8.3,0.2
83084,2022,1,22,20.6,11.6,0
83084,2022,1,23,22.7,12.5,0
83084,2022,1,24,21.4,11.5,0
83084,2022,1,25,19.5,12.3,0.6
83084,2022,1,26,21.1,13.1,0.6
83084,2022,1,27,17.1,12.5,0
83084,2022,1,28,20.5,12.4,1.2
83084,2022,1,29,17.4,14.4,17.4
83084,2022,1,30,23.9,13.2,8.4
83084,2022,1,31,,13.6,2.8
83084,2022,2,1,,,0.4
83084,2022,2,2,,,26
83084,2022,2,3,,,0
83084,2022,2,4,,,2.4
83084,2022,2,5,,,1
83084,2022,2,6,,,0
83084,2022,2,7,,,0.2
83084,2022,2,8,,,0.2
83084,2022,2,9,,,7
83084,2022,2,10,16.7,,0.2
83084,2022,2,11,12.8,6,1
83084,2022,2,12,15.7,3.2,0.2
83084,2022,2,13,15.7,7.7,0
83084,2022,2,14,19.5,9.4,0
83084,2022,2,15,21.9,13.2,0
83084,2022,2,16,19.5,13.8,0
83084,2022,2,17,17.4,11.5,0.8
83084,2022,2,18,17.1,6.5,0
83084,2022,2,19,15.8,1.8,0
83084,2022,2,20,13.9,9.1,0
83084,2022,2,21,15.4,7.7,0
83084,2022,2,22,17.1,5.4,0.2
83084,2022,2,23,18.9,9.9,0
83084,2022,2,24,18,11.9,3.6
83084,2022,2,25,11.9,11.1,3.6
83084,2022,2,26,11.4,8.8,6.2
83084,2022,2,27,14.9,7,1.8
83084,2022,2,28,17.4,9.6,0.2
83084,2022,3,1,19.3,10.5,7.6
83084,2022,3,2,15,8.9,1.4
83084,2022,3,3,15.5,7.8,0.8
83084,2022,3,4,20.1,8.5,0.2
83084,2022,3,5,12.2,11,0.6
83084,2022,3,6,11.1,6.9,40.2
83084,2022,3,7,14.7,7.1,9.8
83084,2022,3,8,8.2,7.3,2
83084,2022,3,9,7.1,4,9.8
83084,2022,3,10,8.8,-0.1,1.4
83084,2022,3,11,12.4,0.7,0
83084,2022,3,12,14.4,5.8,0
83084,2022,3,13,15.7,8,0
83084,2022,3,14,16.4,9,0
83084,2022,3,15,15.7,9,0
83084,2022,3,16,12,7.5,7.4
83084,2022,3,17,14,7.7,0.6
83084,2022,3,18,15.2,9.3,0.4
83084,2022,3,19,16.6,6.6,2.6
83084,2022,3,20,16.5,10.2,0.4
83084,2022,3,21,16.2,7.9,5.4
83084,2022,3,22,16.9,10.7,0.2
83084,2022,3,23,13.5,3.8,9.4
83084,2022,3,24,12.8,4.4,0.2
83084,2022,3,25,15.3,2.6,0.2
83084,2022,3,26,15.5,4.7,0
83084,2022,3,27,16,7.1,0.4
83084,2022,3,28,14.5,7.9,0
83084,2022,3,29,15.8,6.5,0
83084,2022,3,30,16.1,7.5,0.2
83084,2022,3,31,6,1.9,2.8
83084,2022,4,1,3,-0.1,19.8
83084,2022,4,2,7.4,0.2,8.8
83084,2022,4,3,8.2,3,12.2
83084,2022,4,4,9.7,5.4,16
83084,2022,4,5,12.7,3.5,0.4
83084,2022,4,6,11,4.4,0.8
83084,2022,4,7,8.1,5.2,2.2
83084,2022,4,8,10.1,4.6,6.4
83084,2022,4,9,12.3,6.1,1.6
83084,2022,4,10,9.5,7.7,3.8
83084,2022,4,11,9.7,7.6,0.6
83084,2022,4,12,10.5,0.1,3.2
83084,2022,4,13,11.1,-1.2,0.2
83084,2022,4,14,12.8,4.2,0.2
83084,2022,4,15,10.7,5.5,0
83084,2022,4,16,13.1,6.2,
83084,2022,4,17,10.7,5.7,0
83084,2022,4,18,9.3,6.2,0
83084,2022,4,19,7.7,6.2,25.4
83084,2022,4,20,8.2,2.3,30.8
83084,2022,4,21,7.2,0.4,0.4
83084,2022,4,22,9.7,0.3,0.4
83084,2022,4,23,10.7,3.2,0.4
83084,2022,4,24,11.7,3,0
83084,2022,4,25,10.9,3.8,0.6
83084,2022,4,26,12,4.1,0.2
83084,2022,4,27,11.6,5.1,0.2
83084,2022,4,28,8.7,6.4,0.6
83084,2022,4,29,9.8,6.4,2.4
83084,2022,4,30,4.9,0.7,27
83084,2022,5,1,8,0.3,0
83084,2022,5,2,9.6,1.7,0.2
83084,2022,5,3,8.4,2.7,0
83084,2022,5,4,5.1,4.2,0
83084,2022,5,5,4,0,8.2
83084,2022,5,6,-2.1,-3.3,0.8
83084,2022,5,7,0,-4,0
83084,2022,5,8,3,-2.3,0
83084,2022,5,9,6.6,-0.7,20
83084,2022,5,10,9.2,2,0.2
83084,2022,5,11,9.1,4.1,0
83084,2022,5,12,9.3,4.5,8
83084,2022,5,13,10.6,6.8,17.2
83084,2022,5,14,9.7,8.4,10.2
83084,2022,5,15,5.6,4.1,15.2
83084,2022,5,16,2.3,0.9,1.8
83084,2022,5,17,-0.1,-1.9,10.4
83084,2022,5,18,-0.9,-1.6,0
83084,2022,5,19,3.3,-4.1,0
83084,2022,5,20,6.6,-2.9,8.2
83084,2022,5,21,7.1,0.7,3.4
83084,2022,5,22,9.5,1.1,0
83084,2022,5,23,8,1.8,0
83084,2022,5,24,8.1,1.6,0
83084,2022,5,25,8,1.3,0
83084,2022,5,26,4.7,2.4,1.2
83084,2022,5,27,5.6,3.2,15.8
83084,2022,5,28,4.1,0.8,5.8
83084,2022,5,29,3.6,-2.5,0.6
83084,2022,5,30,-1.6,-2.9,0.2
83084,2022,5,31,-2.9,-3.5,0
83084,2022,6,1,-1.3,-6.1,0
83084,2022,6,2,0,-5.3,0
83084,2022,6,3,-1.5,-5,3.4
83084,2022,6,4,-0.4,-2.9,0
83084,2022,6,5,0.2,-2.4,0
83084,2022,6,6,-2.2,-4.1,
83084,2022,6,7,-3,-4.2,0
83084,2022,6,8,-2.3,-5.6,0
83084,2022,6,9,-0.5,-4.5,2.2
83084,2022,6,10,-0.1,-2.9,1.8
83084,2022,6,11,-1.2,-5.9,4
83084,2022,6,12,0,-4.5,0
83084,2022,6,13,2.6,-4.9,0.6
83084,2022,6,14,0.5,-3,8
83084,2022,6,15,1.1,-4.7,1.2
83084,2022,6,16,1.8,-1.5,1.8
83084,2022,6,17,1.1,-0.6,26
83084,2022,6,18,4.3,-2.7,1.4
83084,2022,6,19,4.8,-1.7,0.8
83084,2022,6,20,3.1,-0.2,0
83084,2022,6,21,0.3,-0.1,13
83084,2022,6,22,1.3,-3.1,5.6
83084,2022,6,23,1.7,-1.1,11
83084,2022,6,24,1.3,0.6,9.2
83084,2022,6,25,-0.4,-2.1,11.4
83084,2022,6,26,-0.1,-2.1,0.4
83084,2022,6,27,4,-6.1,2.8
83084,2022,6,28,6.7,-5.7,3.8
83084,2022,6,29,1.8,-1.9,2.2
83084,2022,6,30,0.6,-2.1,0
83084,2022,7,1,-0.1,-3.3,2.8
83084,2022,7,2,0.7,-4.8,1
83084,2022,7,3,0.3,-3.8,1.8
83084,2022,7,4,-0.4,-4,0.6
83084,2022,7,5,7.5,-5.4,1.4
83084,2022,7,6,9.7,-1.5,0
83084,2022,7,7,-0.2,-4,0
83084,2022,7,8,-1.3,-3.8,0
83084,2022,7,9,-0.9,-3.7,1.8
83084,2022,7,10,0,-3.4,1.2
83084,2022,7,11,1.6,-3.8,4.8
83084,2022,7,12,-0.6,-2.3,0
83084,2022,7,13,-2.1,-5.6,1.6
83084,2022,7,14,1.5,-6.8,2.6
83084,2022,7,15,2.7,-6,1.6
83084,2022,7,16,-1.7,-4.5,0
83084,2022,7,17,-0.8,-3.5,0
83084,2022,7,18,-2.8,-6.2,0
83084,2022,7,19,-2,-6.7,0
83084,2022,7,20,0.9,-6.7,0.8
83084,2022,7,21,2.6,-3.9,9
83084,2022,7,22,5.9,-1.5,4.6
83084,2022,7,23,2.5,0.5,0.2
83084,2022,7,24,4.6,0.7,0
83084,2022,7,25,3.5,0.9,0.2
83084,2022,7,26,-0.9,-1.1,16.8
83084,2022,7,27,1.3,-4.7,5.6
83084,2022,7,28,-0.1,-1.5,8.2
83084,2022,7,29,-0.5,-5.7,5.4
83084,2022,7,30,-0.3,-5.9,2.4
83084,2022,7,31,0,-3.5,0
83084,2022,8,1,-0.9,-2.7,0
83084,2022,8,2,2,-3.3,0
83084,2022,8,3,6.4,-2.4,3.4
83084,2022,8,4,5.1,1.6,54.8
83084,2022,8,5,0.3,-0.2,27.4
83084,2022,8,6,-0.2,-2.4,11.2
83084,2022,8,7,0,-4.4,8.4
83084,2022,8,8,0.7,-3.4,10.2
83084,2022,8,9,0,-5.3,0
83084,2022,8,10,0.4,-4.2,0.2
83084,2022,8,11,0,-1.8,0
83084,2022,8,12,0.5,-0.8,1
83084,2022,8,13,1.5,-1.8,14.2
83084,2022,8,14,-0.4,-2.9,1
83084,2022,8,15,-1.1,-2.7,0.8
83084,2022,8,16,2,-2.2,0
83084,2022,8,17,4.6,-2.3,11.2
83084,2022,8,18,1.8,-1.3,9
83084,2022,8,19,0.3,-2.2,26.4
83084,2022,8,20,0.7,-2.4,11.6
83084,2022,8,21,0,-4.7,12
83084,2022,8,22,1.7,-3.3,0
83084,2022,8,23,-2.7,-4.8,20.6
83084,2022,8,24,0,-6.7,1.6
83084,2022,8,25,2.7,-3,8.8
83084,2022,8,26,6.2,-1.6,7.2
83084,2022,8,27,6.2,0.5,0.2
83084,2022,8,28,4,0.4,0.4
83084,2022,8,29,4.6,1.3,0.2
83084,2022,8,30,1.3,-2.1,29.4
83084,2022,8,31,4.7,-1.9,11.8
83084,2022,9,1,2.5,-0.1,0
83084,2022,9,2,0.5,-2.4,0.2
83084,2022,9,3,2.5,-6.4,0
83084,2022,9,4,6.8,-5.3,0.2
83084,2022,9,5,2.2,-3.1,0.4
83084,2022,9,6,3.9,-3.9,0.2
83084,2022,9,7,3.7,-0.8,0.2
83084,2022,9,8,4.3,0.3,5.6
83084,2022,9,9,2.9,2,27.2
83084,2022,9,10,3.6,-0.2,2.8
83084,2022,9,11,-0.5,-4.2,2
83084,2022,9,12,-0.1,-2.5,0
83084,2022,9,13,-0.6,-7.1,8.8
83084,2022,9,14,2.5,-5.5,0.2
83084,2022,9,15,3.5,-0.8,3
83084,2022,9,16,2,-0.2,10.6
83084,2022,9,17,-0.4,-2.2,17.6
83084,2022,9,18,-0.1,-2.2,0
83084,2022,9,19,0.6,-2.8,6.8
83084,2022,9,20,6.1,-3,13.4
83084,2022,9,21,6.7,0.1,2.8
83084,2022,9,22,8,3.7,0
83084,2022,9,23,6,4.8,5
83084,2022,9,24,5.2,0,21.6
83084,2022,9,25,6,-1.5,0.4
83084,2022,9,26,5.7,0.7,1.6
83084,2022,9,27,5.3,0.1,13.4
83084,2022,9,28,3.5,1.5,11.4
83084,2022,9,29,3.2,0.5,6.6
83084,2022,9,30,3.5,-0.7,3
83084,2022,10,1,4.7,-2,2.6
83084,2022,10,2,7.4,-0.1,0.4
83084,2022,10,3,7.6,0.9,0
83084,2022,10,4,7.9,2.2,0
83084,2022,10,5,3.3,0.6,3
83084,2022,10,6,6.5,1.2,20.4
83084,2022,10,7,5.9,3.1,21.4
83084,2022,10,8,5.4,0.9,12
83084,2022,10,9,1.1,-6.1,0.2
83084,2022,10,10,7.6,-4.5,1.8
83084,2022,10,11,8.3,1.1,0
83084,2022,10,12,6.7,3.3,0
83084,2022,10,13,7.2,5.1,22.4
83084,2022,10,14,1.4,-1.2,52.6
83084,2022,10,15,4.7,-0.7,21.4
83084,2022,10,16,8.3,-0.5,0
83084,2022,10,17,7.1,-0.8,2.8
83084,2022,10,18,9.1,1.8,0.2
83084,2022,10,19,15,3.4,0
83084,2022,10,20,15.9,7,0.4
83084,2022,10,21,12,7.8,0
83084,2022,10,22,9.9,7.7,35.8
83084,2022,10,23,10,4.6,12.8
83084,2022,10,24,9.6,4.2,8.8
83084,2022,10,25,13.8,5,7.4
83084,2022,10,26,8.3,5.7,18.8
83084,2022,10,27,4.8,3.2,38.6
83084,2022,10,28,0.8,-0.7,55.4
83084,2022,10,29,1.4,-1.8,23.4
83084,2022,10,30,6.9,-1,15.4
83084,2022,10,31,8.5,0.9,34.4
83084,2022,11,1,-1.3,-1.7,29.4
83084,2022,11,2,-0.5,-5,7
83084,2022,11,3,6,-4.1,10.2
83084,2022,11,4,11,-1.3,7.6
83084,2022,11,5,9.5,3.9,0
83084,2022,11,6,12.1,5.3,0.2
83084,2022,11,7,13.3,5.5,0
83084,2022,11,8,12.4,5.4,5.4
83084,2022,11,9,,6.9,11.4
83084,2022,11,10,13.5,7,1.2
83084,2022,11,11,10,7.8,15.8
83084,2022,11,12,12.3,7,22.6
83084,2022,11,13,12.5,7.7,59.6
83084,2022,11,14,4.5,1.9,52.6
83084,2022,11,15,3.1,-2.1,14
83084,2022,11,16,3.4,-6.3,1
83084,2022,11,17,7.4,-4.5,3.2
83084,2022,11,18,11.3,-2.3,2.2
83084,2022,11,19,8,4.2,0
83084,2022,11,20,2.8,1.2,62.4
83084,2022,11,21,-2,-4.5,18.8
83084,2022,11,22,2.6,,
83084,2022,11,23,6.3,-2.6,32.6
83084,2022,11,24,11.3,1.3,0
83084,2022,11,25,13.1,2.9,0.2
83084,2022,11,26,14.9,3.8,0
83084,2022,11,27,12.8,7,0.8
83084,2022,11,28,7.2,1.8,0
83084,2022,11,29,12.2,1.4,0
83084,2022,11,30,13.9,2.7,0
83084,2022,12,1,11.6,5,0.8
83084,2022,12,2,13.7,3.1,0
83084,2022,12,3,16.3,7.9,0.4
83084,2022,12,4,19.2,9.2,0
83084,2022,12,5,14.2,10.4,0
83084,2022,12,6,10.8,2.3,3.6
83084,2022,12,7,11.3,4.2,0
83084,2022,12,8,6.2,-4.4,0.4
83084,2022,12,9,9.7,-4.8,0
83084,2022,12,10,13.3,-0.8,0
83084,2022,12,11,13.9,6.5,0.2
83084,2022,12,12,4.5,4.4,24.6
83084,2022,12,13,1.8,-1.4,13.2
83084,2022,12,14,4.1,-4.7,5.6
83084,2022,12,15,4.8,-2.4,8
83084,2022,12,16,3.6,-2.2,1.2
83084,2022,12,17,7.8,-0.5,5.2
83084,2022,12,18,8.7,-0.9,0.6
83084,2022,12,19,13.8,1.2,0
83084,2022,12,20,15.4,2.6,0
83084,2022,12,21,16,5.2,0
83084,2022,12,22,12.4,8.1,0
83084,2022,12,23,15.5,6.4,1.2
83084,2022,12,24,17.2,9.2,0
83084,2022,12,25,19.8,10,0
83084,2022,12,26,21.5,13.4,0
83084,2022,12,27,22,13.4,6.2
83084,2022,12,28,17.9,12.5,0
83084,2022,12,29,15.6,10.9,3
83084,2022,12,30,15.2,9.7,0.2
83084,2022,12,31,17.1,8.1,19.2
83084,2023,1,1,19.6,10,10.2
83084,2023,1,2,16.6,12.8,0
83084,2023,1,3,17.5,10.9,0
83084,2023,1,4,9.8,4.7,1.4
83084,2023,1,5,7.4,3,4.4
83084,2023,1,6,12.2,2.2,2
83084,2023,1,7,17.2,2.8,0
83084,2023,1,8,20,7.8,0.2
83084,2023,1,9,20.7,8.9,0
83084,2023,1,10,21.3,11.1,0
83084,2023,1,11,20.4,10.5,0
83084,2023,1,12,22.4,13.9,0.2
83084,2023,1,13,22.2,13.3,0
83084,2023,1,14,19.9,13.2,0
83084,2023,1,15,19.9,9.7,25.8
83084,2023,1,16,21,10.8,0.2
83084,2023,1,17,20.3,11.1,13.8
83084,2023,1,18,13.2,12.3,9.2
83084,2023,1,19,8.3,-1.1,24
83084,2023,1,20,12.9,0.3,0
83084,2023,1,21,13.8,7.2,0
83084,2023,1,22,14.2,7.5,1.8
83084,2023,1,23,14.9,6.4,5.2
83084,2023,1,24,14.9,6.9,3.6
83084,2023,1,25,16,7.5,0
83084,2023,1,26,17.7,10.8,0
83084,2023,1,27,18.7,5.3,0.4
83084,2023,1,28,19.9,10.5,0
83084,2023,1,29,16.4,13.4,0
83084,2023,1,30,13.1,10.1,40.8
83084,2023,1,31,17.6,8.5,0.2
83084,2023,2,1,16.5,9.3,0.2
83084,2023,2,2,6,4.3,0
83084,2023,2,3,0.5,-1.2,13.6
83084,2023,2,4,8.2,-1.4,12.6
83084,2023,2,5,14.5,-0.1,18.6
83084,2023,2,6,18.1,7.4,0.2
83084,2023,2,7,16.4,7.5,0.2
83084,2023,2,8,16.3,6.5,0.2
83084,2023,2,9,16.4,9,0
83084,2023,2,10,17.8,9.3,0.6
83084,2023,2,11,19,10.3,0.2
83084,2023,2,12,17.7,7.8,0
83084,2023,2,13,12.7,2,0
83084,2023,2,14,15.3,1.3,0.2
83084,2023,2,15,17.6,6.8,0.2
83084,2023,2,16,19,9.5,0
83084,2023,2,17,21.4,15,0
83084,2023,2,18,20.8,11.2,14.4
83084,2023,2,19,21.5,6.4,0
83084,2023,2,20,22.5,13.2,0.2
83084,2023,2,21,17,,0
83084,2023,2,22,15.4,4.7,2
83084,2023,2,23,18.9,7,0.2
83084,2023,2,24,17.1,8.2,0
83084,2023,2,25,16.6,9.6,0
83084,2023,2,26,14.8,9.5,0.8
83084,2023,2,27,16.3,3.8,0.2
83084,2023,2,28,15.2,6.6,0
83084,2023,3,1,16.7,7.7,0.4
83084,2023,3,2,16.3,7,0
83084,2023,3,3,16.9,5.6,0.4
83084,2023,3,4,15.3,8.2,0.4
83084,2023,3,5,15.5,10.1,11.8
83084,2023,3,6,11.2,5.7,9.2
83084,2023,3,7,8.9,3.9,0.2
83084,2023,3,8,4,1.4,5.4
83084,2023,3,9,10.3,-0.6,14.4
83084,2023,3,10,15.1,1.5,0
83084,2023,3,11,11.5,6.9,0.2
83084,2023,3,12,14.5,7,0
83084,2023,3,13,,,
83084,2023,3,14,,,
83084,2023,3,15,,,
83084,2023,3,16,,,
83084,2023,3,17,,,
83084,2023,3,18,,,
83084,2023,3,19,,,
83084,2023,3,20,,,
83084,2023,3,21,16,,
83084,2023,3,22,11.6,9,42.2
83084,2023,3,23,12.8,7.6,2
83084,2023,3,24,15.6,7,9
83084,2023,3,25,10.5,6.4,2.2
83084,2023,3,26,11.2,7.5,1
83084,2023,3,27,9.5,8,1.2
83084,2023,3,28,10.9,7.5,55
83084,2023,3,29,8.5,6.4,67.4
83084,2023,3,30,5.8,0.8,10.8
83084,2023,3,31,7.1,1.9,0.4
83084,2023,4,1,6.6,0.5,4.6
83084,2023,4,2,9.7,0,0.4
83084,2023,4,3,11.8,4.5,0
83084,2023,4,4,13,6.7,0
83084,2023,4,5,14.2,5.4,0
83084,2023,4,6,12.7,7.1,0
83084,2023,4,7,6,4.1,35.4
83084,2023,4,8,7.7,1.8,14.6
83084,2023,4,9,3.8,-2,1.8
83084,2023,4,10,5.7,-2.6,0
83084,2023,4,11,7.6,-1.7,2.8
83084,2023,4,12,5.7,2.2,1.6
83084,2023,4,13,7.7,2,5.8
83084,2023,4,14,12.8,1.9,4.2
83084,2023,4,15,7.1,4.1,0.2
83084,2023,4,16,6.2,3.3,54.6
83084,2023,4,17,10.4,-0.5,9.6
83084,2023,4,18,9.3,4.5,0
83084,2023,4,19,7.2,2.9,0
83084,2023,4,20,9.2,0.7,0.4
83084,2023,4,21,12.1,1.7,0.2
83084,2023,4,22,12.8,5.5,0
83084,2023,4,23,14.3,3,0.2
83084,2023,4,24,13.2,5.9,0
83084,2023,4,25,13,4.9,0.2
83084,2023,4,26,11.6,5.5,0.4
83084,2023,4,27,7.6,5.2,0
83084,2023,4,28,6.5,5.4,11
83084,2023,4,29,3.7,1.2,10.8
83084,2023,4,30,4.1,-0.9,1.4
83084,2023,5,1,5.5,1.2,16.8
83084,2023,5,2,3.4,0.6,1.8
83084,2023,5,3,0.1,0,26.8
83084,2023,5,4,5.8,-3,3.6
83084,2023,5,5,1.9,-2.9,8.6
83084,2023,5,6,0.7,-1.6,5
83084,2023,5,7,-2.9,-4.3,10.4
83084,2023,5,8,0.7,-6.4,0
83084,2023,5,9,5.8,-2.9,7.8
83084,2023,5,10,10.2,-1.8,1
83084,2023,5,11,6.9,-0.6,0.2
83084,2023,5,12,7.6,1,0
83084,2023,5,13,7.9,2,0
83084,2023,5,14,8,1.7,0
83084,2023,5,15,7.8,1.3,0.2
83084,2023,5,16,5.3,1.1,0.2
83084,2023,5,17,-0.5,-5.8,0.8
83084,2023,5,18,3.9,-4.2,1
83084,2023,5,19,4.5,-4.6,0.2
83084,2023,5,20,0,-2.3,0
83084,2023,5,21,3.6,-2.3,0
83084,2023,5,22,7.9,-1,7.2
83084,2023,5,23,7.9,2.8,0.4
83084,2023,5,24,7.8,1.1,0
83084,2023,5,25,1,-0.5,0.6
83084,2023,5,26,-1.2,-4.7,1
83084,2023,5,27,-1.2,-3.9,9.2
83084,2023,5,28,1.1,-3.2,2
83084,2023,5,29,2.1,-1.4,11.4
83084,2023,5,30,3.2,-1.3,13
83084,2023,5,31,4.4,2,10.8
83084,2023,6,1,4.9,2.5,17.8
83084,2023,6,2,4.6,-0.7,0
83084,2023,6,3,7.4,1.4,3.4
83084,2023,6,4,11,1.5,0.4
83084,2023,6,5,7.2,3.3,0.2
83084,2023,6,6,6,3.9,13.2
83084,2023,6,7,7.3,4.8,7
83084,2023,6,8,5.6,5.5,64
83084,2023,6,9,-0.7,-1,27.4
83084,2023,6,10,-0.4,-2.6,2
83084,2023,6,11,3.5,-2,9.2
83084,2023,6,12,1.5,-1.4,5.2
83084,2023,6,13,1.6,-0.9,3.2
83084,2023,6,14,-0.1,-2.1,1
83084,2023,6,15,1,-2.6,0
83084,2023,6,16,1.1,-0.3,35.2
83084,2023,6,17,-0.1,-0.6,4.8
83084,2023,6,18,-1.8,-2.7,1.6
83084,2023,6,19,-2.9,-3.1,0
83084,2023,6,20,-0.3,-7.2,0
83084,2023,6,21,2.7,-5.6,4.2
83084,2023,6,22,0.3,-2,1.8
83084,2023,6,23,-0.9,-2.9,0.2
83084,2023,6,24,-0.7,-3.2,0
83084,2023,6,25,-0.9,-3.3,0
83084,2023,6,26,-0.2,-3,0
83084,2023,6,27,-0.4,-2.8,0.4
83084,2023,6,28,-0.4,-1.6,1
83084,2023,6,29,-1.2,-6.9,1.4
83084,2023,6,30,-0.1,-5.9,1.6
83084,2023,7,1,1.7,-1.6,3.2
83084,2023,7,2,6.9,-3.9,6
83084,2023,7,3,5.5,1,20.8
83084,2023,7,4,3.2,-0.1,1
